"","Ship_code","ArrivalRegion","DisVol"
"7391",2610,"Atlantic",1782
"7392",2629,"Atlantic",1782
"7393",2545,"Atlantic",1782
"7394",2562.1,"Atlantic",1782
"7395",2609,"Atlantic",1782
"7396",2594,"Atlantic",1782
"7397",2562.2,"Atlantic",1782
"7398",2576,"Atlantic",1782
"7399",2609.1,"Atlantic",1782
"7400",2629.1,"Atlantic",1782
"7401",2562.3,"Atlantic",1782
"7402",2541,"Atlantic",1782
"7403",2562.4,"Atlantic",1782
"7404",2562.5,"Atlantic",1782
"7405",2545.1,"Atlantic",1782
"7406",2545.2,"Atlantic",1782
"7407",2619,"Atlantic",1782
"7408",2562.6,"Atlantic",1782
"7409",2560,"Atlantic",1782
"7410",2594.1,"Atlantic",1782
"7411",2572,"Atlantic",1782
"7412",2594.2,"Atlantic",1782
"7413",2576.1,"Atlantic",1782
"7414",2554,"Atlantic",1782
"7415",2610.1,"Atlantic",1782
"7416",2576.2,"Atlantic",1782
"7417",2598,"Atlantic",1782
"7418",2610.2,"Atlantic",1782
"7419",2563,"Atlantic",1782
"7420",2562.7,"Atlantic",1782
"7421",2629.2,"Atlantic",1782
"7422",2594.3,"Atlantic",1782
"7423",2619.1,"Atlantic",1782
"7424",2598.1,"Atlantic",1782
"7425",2562.8,"Atlantic",1782
"7426",2610.3,"Atlantic",1782
"7427",2609.2,"Atlantic",1782
"7428",2560.1,"Atlantic",1782
"7429",2560.2,"Atlantic",1782
"7430",2619.2,"Atlantic",1782
"7431",2609.3,"Atlantic",1782
"7432",2594.4,"Atlantic",1782
"7433",2562.9,"Atlantic",1782
"7434",2610.4,"Atlantic",1782
"7435",2616,"Atlantic",1782
"7436",2609.4,"Atlantic",1782
"7437",2609.5,"Atlantic",1782
"7438",2554.1,"Atlantic",1782
"7439",2554.2,"Atlantic",1782
"7440",2609.6,"Atlantic",1782
"7441",2563.1,"Atlantic",1782
"7442",2560.3,"Atlantic",1782
"7443",2616.1,"Atlantic",1782
"7444",2560.4,"Atlantic",1782
"7445",2560.5,"Atlantic",1782
"7446",8454,"Pacific",1778
"7447",8454.1,"Pacific",1778
"7448",8454.2,"Pacific",1778
"7449",8454.3,"Pacific",1778
"7450",8454.4,"Pacific",1778
"7451",8454.5,"Pacific",1778
"7452",2444,"Atlantic",1776
"7453",8464,"Atlantic",1776
"7454",8464.1,"Atlantic",1776
"7455",8464.2,"Atlantic",1776
"7456",2444.1,"Atlantic",1776
"7457",2444.2,"Atlantic",1776
"7458",8464.3,"Atlantic",1776
"7459",8464.4,"Atlantic",1776
"7460",2444.3,"Atlantic",1776
"7461",2321,"Pacific",1772
"7462",2321.1,"Pacific",1772
"7463",9385,"Atlantic",1772
"7464",2321.2,"Pacific",1772
"7465",2321.3,"Pacific",1772
"7466",9385.1,"Atlantic",1772
"7467",9385.2,"Atlantic",1772
"7468",8416,"Pacific",1764
"7469",3054,"Atlantic",1760
"7470",3054.1,"Atlantic",1760
"7471",3054.2,"Atlantic",1760
"7472",3054.3,"Atlantic",1760
"7473",3054.4,"Atlantic",1760
"7474",9359,"Pacific",1758
"7475",9359.1,"Pacific",1758
"7476",2708,"Atlantic",1753
"7477",2708.1,"Atlantic",1753
"7478",2708.2,"Atlantic",1753
"7479",2708.3,"Atlantic",1753
"7480",2708.4,"Atlantic",1753
"7481",2708.5,"Atlantic",1753
"7482",3165,"Pacific",1751
"7483",3165.1,"Pacific",1751
"7484",2390,"Pacific",1746
"7485",2390.1,"Pacific",1746
"7486",2390.2,"Pacific",1746
"7487",2390.3,"Pacific",1746
"7488",2390.4,"Pacific",1746
"7489",2390.5,"Pacific",1746
"7490",9376,"Pacific",1740
"7491",9376.1,"Pacific",1740
"7492",9376.2,"Pacific",1740
"7493",9410,"Atlantic",1735
"7494",9410.1,"Atlantic",1735
"7495",8452,"Atlantic",1730
"7496",8452.1,"Atlantic",1730
"7497",8452.2,"Atlantic",1730
"7498",8452.3,"Atlantic",1730
"7499",8452.4,"Atlantic",1730
"7500",9508,"Pacific",1715
"7501",1962,"Pacific",1715
"7502",1962.1,"Pacific",1715
"7503",9508.1,"Pacific",1715
"7504",9508.2,"Pacific",1715
"7505",9758,"Pacific",1714
"7506",9758.1,"Pacific",1714
"7507",9758.2,"Pacific",1714
"7508",2248,"Pacific",1700
"7509",8685,"Pacific",1700
"7510",8685.1,"Pacific",1700
"7511",2248.1,"Pacific",1700
"7512",8685.2,"Pacific",1700
"7513",8685.3,"Pacific",1700
"7514",2248.2,"Pacific",1700
"7515",8685.4,"Pacific",1700
"7516",2248.3,"Pacific",1700
"7517",2080,"Pacific",1680
"7518",2080.1,"Pacific",1680
"7519",2080.2,"Pacific",1680
"7520",3489,"Atlantic",1676
"7521",3489.1,"Atlantic",1676
"7522",3489.2,"Atlantic",1676
"7523",3489.3,"Atlantic",1676
"7524",2635,"Atlantic",1671
"7525",2635.1,"Atlantic",1671
"7526",2635.2,"Atlantic",1671
"7527",2635.3,"Atlantic",1671
"7528",2635.4,"Atlantic",1671
"7529",2635.5,"Atlantic",1671
"7530",2635.6,"Atlantic",1671
"7531",2635.7,"Atlantic",1671
"7532",3003,"Atlantic",1670
"7533",3003.1,"Atlantic",1670
"7534",3247,"Pacific",1670
"7535",3003.2,"Atlantic",1670
"7536",3003.3,"Atlantic",1670
"7537",3003.4,"Atlantic",1670
"7538",2181,"Pacific",1666
"7539",2181.1,"Pacific",1666
"7540",2181.2,"Pacific",1666
"7541",2181.3,"Pacific",1666
"7542",2181.4,"Pacific",1666
"7543",3178,"Pacific",1665
"7544",3178.1,"Pacific",1665
"7545",3178.2,"Pacific",1665
"7546",3178.3,"Pacific",1665
"7547",3178.4,"Pacific",1665
"7548",1893,"Pacific",1663
"7549",1893.1,"Pacific",1663
"7550",1893.2,"Pacific",1663
"7551",2180,"Pacific",1659
"7552",2180.1,"Pacific",1659
"7553",2180.2,"Pacific",1659
"7554",2180.3,"Pacific",1659
"7555",2180.4,"Pacific",1659
"7556",2374,"Pacific",1658
"7557",2374.1,"Pacific",1658
"7558",2374.2,"Pacific",1658
"7559",1597,"Pacific",1654
"7560",1597.1,"Pacific",1654
"7561",1597.2,"Pacific",1654
"7562",2808,"Pacific",1651
"7563",2245,"Pacific",1651
"7564",2808.1,"Pacific",1651
"7565",2245.1,"Pacific",1651
"7566",2808.2,"Pacific",1651
"7567",2808.3,"Pacific",1651
"7568",2808.4,"Pacific",1651
"7569",2245.2,"Pacific",1651
"7570",2245.3,"Pacific",1651
"7571",2245.4,"Pacific",1651
"7572",2808.5,"Pacific",1651
"7573",2808.6,"Pacific",1651
"7574",2744,"Atlantic",1650
"7575",2744.1,"Atlantic",1650
"7576",2744.2,"Atlantic",1650
"7577",2744.3,"Atlantic",1650
"7578",8690,"Pacific",1650
"7579",8690.1,"Pacific",1650
"7580",3390,"Pacific",1645
"7581",3390.1,"Pacific",1645
"7582",3390.2,"Pacific",1645
"7583",2172,"Pacific",1643
"7584",2172.1,"Pacific",1643
"7585",2172.2,"Pacific",1643
"7586",9776,"Pacific",1642
"7587",9776.1,"Pacific",1642
"7588",9776.2,"Pacific",1642
"7589",9776.3,"Pacific",1642
"7590",9776.4,"Pacific",1642
"7591",9776.5,"Pacific",1642
"7592",9776.6,"Pacific",1642
"7593",3193,"Pacific",1633
"7594",3193.1,"Pacific",1633
"7595",3193.2,"Pacific",1633
"7596",3193.3,"Pacific",1633
"7597",3193.4,"Pacific",1633
"7598",9763,"Pacific",1630
"7599",9763.1,"Pacific",1630
"7600",1836,"Atlantic",1623
"7601",1836.1,"Atlantic",1623
"7602",1836.2,"Atlantic",1623
"7603",2381,"Atlantic",1620
"7604",2381.1,"Atlantic",1620
"7605",2381.2,"Atlantic",1620
"7606",2381.3,"Atlantic",1620
"7607",2381.4,"Atlantic",1620
"7608",2381.5,"Atlantic",1620
"7609",9594,"Pacific",1618
"7610",9594.1,"Pacific",1618
"7611",9575,"Pacific",1618
"7612",9575.1,"Pacific",1618
"7613",9575.2,"Pacific",1618
"7614",9575.3,"Pacific",1618
"7615",9594.2,"Pacific",1618
"7616",9575.4,"Pacific",1618
"7617",9807,"Atlantic",1610
"7618",9807.1,"Atlantic",1610
"7619",9807.2,"Atlantic",1610
"7620",9807.3,"Atlantic",1610
"7621",9807.4,"Atlantic",1610
"7622",3239,"Pacific",1605
"7623",3239.1,"Pacific",1605
"7624",3239.2,"Pacific",1605
"7625",1551,"Pacific",1594
"7626",1551.1,"Pacific",1594
"7627",1551.2,"Pacific",1594
"7628",1551.3,"Pacific",1594
"7629",1551.4,"Pacific",1594
"7630",1551.5,"Pacific",1594
"7631",1551.6,"Pacific",1594
"7632",3045,"Atlantic",1592
"7633",3045.1,"Atlantic",1592
"7634",2522,"Atlantic",1592
"7635",3045.2,"Atlantic",1592
"7636",2522.1,"Atlantic",1592
"7637",3045.3,"Atlantic",1592
"7638",3045.4,"Atlantic",1592
"7639",3045.5,"Atlantic",1592
"7640",1810,"Atlantic",1592
"7641",1810.1,"Atlantic",1592
"7642",1810.2,"Atlantic",1592
"7643",1810.3,"Atlantic",1592
"7644",8347,"Pacific",1590
"7645",8347.1,"Pacific",1590
"7646",2461,"Pacific",1582
"7647",2169,"Pacific",1580
"7648",2169.1,"Pacific",1580
"7649",3043,"Atlantic",1579
"7650",3043.1,"Atlantic",1579
"7651",3043.2,"Atlantic",1579
"7652",3043.3,"Atlantic",1579
"7653",3043.4,"Atlantic",1579
"7654",2323,"Pacific",1578
"7655",2323.1,"Pacific",1578
"7656",2323.2,"Pacific",1578
"7657",2323.3,"Pacific",1578
"7658",2323.4,"Pacific",1578
"7659",2323.5,"Pacific",1578
"7660",2323.6,"Pacific",1578
"7661",2323.7,"Pacific",1578
"7662",2323.8,"Pacific",1578
"7663",1870,"Pacific",1577
"7664",1870.1,"Pacific",1577
"7665",1870.2,"Pacific",1577
"7666",1870.3,"Pacific",1577
"7667",1870.4,"Pacific",1577
"7668",1870.5,"Pacific",1577
"7669",1870.6,"Pacific",1577
"7670",3277,"Atlantic",1575
"7671",3277.1,"Atlantic",1575
"7672",2825,"Pacific",1575
"7673",2825.1,"Pacific",1575
"7674",2825.2,"Pacific",1575
"7675",3277.2,"Atlantic",1575
"7676",2825.3,"Pacific",1575
"7677",3277.3,"Atlantic",1575
"7678",2016,"Pacific",1566
"7679",2016.1,"Pacific",1566
"7680",2016.2,"Pacific",1566
"7681",2016.3,"Pacific",1566
"7682",2016.4,"Pacific",1566
"7683",2325,"Pacific",1566
"7684",2640,"Atlantic",1564
"7685",2640.1,"Atlantic",1564
"7686",2640.2,"Atlantic",1564
"7687",506,"Atlantic",1560
"7688",506.1,"Atlantic",1560
"7689",506.2,"Atlantic",1560
"7690",506.3,"Atlantic",1560
"7691",506.4,"Atlantic",1560
"7692",506.5,"Atlantic",1560
"7693",506.6,"Atlantic",1560
"7694",1467,"Pacific",1557
"7695",1467.1,"Pacific",1557
"7696",1467.2,"Pacific",1557
"7697",1467.3,"Pacific",1557
"7698",1467.4,"Pacific",1557
"7699",1467.5,"Pacific",1557
"7700",522,"Atlantic",1555
"7701",522.1,"Atlantic",1555
"7702",522.2,"Atlantic",1555
"7703",2357,"Pacific",1554
"7704",2357.1,"Pacific",1554
"7705",9608,"Pacific",1553
"7706",1777,"Atlantic",1551
"7707",1777.1,"Atlantic",1551
"7708",1777.2,"Atlantic",1551
"7709",1777.3,"Atlantic",1551
"7710",1777.4,"Atlantic",1551
"7711",1777.5,"Atlantic",1551
"7712",9016,"Atlantic",1544
"7713",9016.1,"Atlantic",1544
"7714",9016.2,"Atlantic",1544
"7715",9016.3,"Atlantic",1544
"7716",9016.4,"Atlantic",1544
"7717",2165,"Pacific",1542
"7718",2165.1,"Pacific",1542
"7719",2165.2,"Pacific",1542
"7720",2165.3,"Pacific",1542
"7721",2165.4,"Pacific",1542
"7722",2754,"Atlantic",1541
"7723",2754.1,"Atlantic",1541
"7724",2754.2,"Atlantic",1541
"7725",2754.3,"Atlantic",1541
"7726",2754.4,"Atlantic",1541
"7727",2262,"Pacific",1540
"7728",9429,"Atlantic",1540
"7729",2262.1,"Pacific",1540
"7730",2262.2,"Pacific",1540
"7731",9429.1,"Atlantic",1540
"7732",9429.2,"Atlantic",1540
"7733",9429.3,"Atlantic",1540
"7734",9429.4,"Atlantic",1540
"7735",2262.3,"Pacific",1540
"7736",2246,"Pacific",1538
"7737",2246.1,"Pacific",1538
"7738",2246.2,"Pacific",1538
"7739",2246.3,"Pacific",1538
"7740",2246.4,"Pacific",1538
"7741",1934,"Pacific",1537
"7742",1934.1,"Pacific",1537
"7743",1934.2,"Pacific",1537
"7744",1934.3,"Pacific",1537
"7745",1934.4,"Pacific",1537
"7746",1934.5,"Pacific",1537
"7747",1934.6,"Pacific",1537
"7748",3499,"Atlantic",1535
"7749",2133,"Pacific",1512
"7750",2133.1,"Pacific",1512
"7751",2133.2,"Pacific",1512
"7752",2133.3,"Pacific",1512
"7753",2133.4,"Pacific",1512
"7754",2133.5,"Pacific",1512
"7755",2133.6,"Pacific",1512
"7756",3245,"Pacific",1502
"7757",3245.1,"Pacific",1502
"7758",3245.2,"Pacific",1502
"7759",3245.3,"Pacific",1502
"7760",3245.4,"Pacific",1502
"7761",3245.5,"Pacific",1502
"7762",1451,"Pacific",1500
"7763",1451.1,"Pacific",1500
"7764",1451.2,"Pacific",1500
"7765",1451.3,"Pacific",1500
"7766",1451.4,"Pacific",1500
"7767",1451.5,"Pacific",1500
"7768",2261,"Pacific",1498
"7769",2438,"Atlantic",1494
"7770",8335,"Atlantic",1494
"7771",2438.1,"Atlantic",1494
"7772",2438.2,"Atlantic",1494
"7773",8241,"Atlantic",1494
"7774",2438.3,"Atlantic",1494
"7775",2438.4,"Atlantic",1494
"7776",8462,"Atlantic",1494
"7777",8335.1,"Atlantic",1494
"7778",8335.2,"Atlantic",1494
"7779",8335.3,"Atlantic",1494
"7780",1895,"Pacific",1486
"7781",1895.1,"Pacific",1486
"7782",1895.2,"Pacific",1486
"7783",1895.3,"Pacific",1486
"7784",1895.4,"Pacific",1486
"7785",1895.5,"Pacific",1486
"7786",1895.6,"Pacific",1486
"7787",9728,"Atlantic",1481
"7788",9728.1,"Atlantic",1481
"7789",9728.2,"Atlantic",1481
"7790",9728.3,"Atlantic",1481
"7791",2429,"Pacific",1480
"7792",2429.1,"Pacific",1480
"7793",508,"Atlantic",1479
"7794",508.1,"Atlantic",1479
"7795",508.2,"Atlantic",1479
"7796",3258,"Pacific",1471
"7797",3258.1,"Pacific",1471
"7798",3258.2,"Pacific",1471
"7799",525,"Atlantic",1469
"7800",525.1,"Atlantic",1469
"7801",525.2,"Atlantic",1469
"7802",2910,"Atlantic",1467
"7803",2910.1,"Atlantic",1467
"7804",2910.2,"Atlantic",1467
"7805",2910.3,"Atlantic",1467
"7806",2910.4,"Atlantic",1467
"7807",2910.5,"Atlantic",1467
"7808",2910.6,"Atlantic",1467
"7809",2271,"Pacific",1460
"7810",2341,"Pacific",1460
"7811",2271.1,"Pacific",1460
"7812",2271.2,"Pacific",1460
"7813",2341.1,"Pacific",1460
"7814",2341.2,"Pacific",1460
"7815",2271.3,"Pacific",1460
"7816",9576,"Pacific",1458
"7817",9576.1,"Pacific",1458
"7818",9576.2,"Pacific",1458
"7819",9576.3,"Pacific",1458
"7820",9576.4,"Pacific",1458
"7821",2139,"Pacific",1451
"7822",2139.1,"Pacific",1451
"7823",2139.2,"Pacific",1451
"7824",2139.3,"Pacific",1451
"7825",2139.4,"Pacific",1451
"7826",9378,"Atlantic",1447
"7827",9378.1,"Atlantic",1447
"7828",9378.2,"Atlantic",1447
"7829",9378.3,"Atlantic",1447
"7830",9378.4,"Atlantic",1447
"7831",3501,"Atlantic",1445
"7832",3501.1,"Atlantic",1445
"7833",3501.2,"Atlantic",1445
"7834",3501.3,"Atlantic",1445
"7835",3501.4,"Atlantic",1445
"7836",2980,"Atlantic",1443
"7837",2980.1,"Atlantic",1443
"7838",2980.2,"Atlantic",1443
"7839",1838,"Atlantic",1438
"7840",1838.1,"Atlantic",1438
"7841",1838.2,"Atlantic",1438
"7842",1838.3,"Atlantic",1438
"7843",1838.4,"Atlantic",1438
"7844",9796,"Pacific",1436
"7845",9796.1,"Pacific",1436
"7846",9796.2,"Pacific",1436
"7847",9286,"Pacific",1433
"7848",9286.1,"Pacific",1433
"7849",9286.2,"Pacific",1433
"7850",3047,"Atlantic",1430
"7851",3047.1,"Atlantic",1430
"7852",2831,"Pacific",1430
"7853",3047.2,"Atlantic",1430
"7854",2831.1,"Pacific",1430
"7855",2831.2,"Pacific",1430
"7856",9020,"Atlantic",1430
"7857",3047.3,"Atlantic",1430
"7858",9020.1,"Atlantic",1430
"7859",2831.3,"Pacific",1430
"7860",9020.2,"Atlantic",1430
"7861",2831.4,"Pacific",1430
"7862",9664,"Atlantic",1419
"7863",9664.1,"Atlantic",1419
"7864",9664.2,"Atlantic",1419
"7865",9664.3,"Atlantic",1419
"7866",2615,"Atlantic",1417
"7867",2615.1,"Atlantic",1417
"7868",2615.2,"Atlantic",1417
"7869",2503,"Pacific",1413
"7870",3228,"Pacific",1405
"7871",9772,"Pacific",1400
"7872",2249,"Pacific",1400
"7873",9772.1,"Pacific",1400
"7874",2249.1,"Pacific",1400
"7875",2249.2,"Pacific",1400
"7876",2249.3,"Pacific",1400
"7877",9772.2,"Pacific",1400
"7878",2249.4,"Pacific",1400
"7879",2237,"Pacific",1398
"7880",2237.1,"Pacific",1398
"7881",2237.2,"Pacific",1398
"7882",2237.3,"Pacific",1398
"7883",2085,"Pacific",1393
"7884",2085.1,"Pacific",1393
"7885",2085.2,"Pacific",1393
"7886",2085.3,"Pacific",1393
"7887",2085.4,"Pacific",1393
"7888",3027,"Atlantic",1392
"7889",2406,"Pacific",1386
"7890",2406.1,"Pacific",1386
"7891",2406.2,"Pacific",1386
"7892",2406.3,"Pacific",1386
"7893",2406.4,"Pacific",1386
"7894",2175,"Pacific",1384
"7895",2175.1,"Pacific",1384
"7896",2175.2,"Pacific",1384
"7897",2175.3,"Pacific",1384
"7898",2175.4,"Pacific",1384
"7899",1480,"Pacific",1381
"7900",1480.1,"Pacific",1381
"7901",2043,"Pacific",1381
"7902",1480.2,"Pacific",1381
"7903",2043.1,"Pacific",1381
"7904",2043.2,"Pacific",1381
"7905",1480.3,"Pacific",1381
"7906",3006,"Atlantic",1380
"7907",3006.1,"Atlantic",1380
"7908",2863,"Pacific",1372
"7909",2863.1,"Pacific",1372
"7910",2863.2,"Pacific",1372
"7911",3060,"Atlantic",1368
"7912",3060.1,"Atlantic",1368
"7913",3060.2,"Atlantic",1368
"7914",3060.3,"Atlantic",1368
"7915",3060.4,"Atlantic",1368
"7916",3060.5,"Atlantic",1368
"7917",3060.6,"Atlantic",1368
"7918",1861,"Pacific",1361
"7919",1861.1,"Pacific",1361
"7920",2266,"Pacific",1359
"7921",2266.1,"Pacific",1359
"7922",2266.2,"Pacific",1359
"7923",9747,"Atlantic",1355
"7924",3105,"Atlantic",1355
"7925",2778,"Atlantic",1355
"7926",8958,"Atlantic",1355
"7927",2778.1,"Atlantic",1355
"7928",3109,"Atlantic",1355
"7929",3103,"Atlantic",1355
"7930",3109.1,"Atlantic",1355
"7931",2884,"Atlantic",1355
"7932",9017,"Atlantic",1355
"7933",3117,"Atlantic",1355
"7934",2871,"Atlantic",1355
"7935",3109.2,"Atlantic",1355
"7936",2778.2,"Atlantic",1355
"7937",9747.1,"Atlantic",1355
"7938",2778.3,"Atlantic",1355
"7939",3105.1,"Atlantic",1355
"7940",3117.1,"Atlantic",1355
"7941",2871.1,"Atlantic",1355
"7942",3117.2,"Atlantic",1355
"7943",9747.2,"Atlantic",1355
"7944",8958.1,"Atlantic",1355
"7945",3105.2,"Atlantic",1355
"7946",3105.3,"Atlantic",1355
"7947",2871.2,"Atlantic",1355
"7948",9017.1,"Atlantic",1355
"7949",3103.1,"Atlantic",1355
"7950",2437,"Atlantic",1352
"7951",8461,"Atlantic",1352
"7952",8461.1,"Atlantic",1352
"7953",2437.1,"Atlantic",1352
"7954",8461.2,"Atlantic",1352
"7955",9720,"Pacific",1350
"7956",9720.1,"Pacific",1350
"7957",9720.2,"Pacific",1350
"7958",9295,"Pacific",1349
"7959",3120,"Atlantic",1344
"7960",3120.1,"Atlantic",1344
"7961",3120.2,"Atlantic",1344
"7962",2696,"Atlantic",1336
"7963",2696.1,"Atlantic",1336
"7964",2696.2,"Atlantic",1336
"7965",2696.3,"Atlantic",1336
"7966",2696.4,"Atlantic",1336
"7967",2449,"Atlantic",1333
"7968",2449.1,"Atlantic",1333
"7969",9444,"Pacific",1330
"7970",9679,"Atlantic",1330
"7971",9444.1,"Pacific",1330
"7972",9444.2,"Pacific",1330
"7973",9444.3,"Pacific",1330
"7974",9444.4,"Pacific",1330
"7975",9679.1,"Atlantic",1330
"7976",9444.5,"Pacific",1330
"7977",9679.2,"Atlantic",1330
"7978",9444.6,"Pacific",1330
"7979",9679.3,"Atlantic",1330
"7980",9444.7,"Pacific",1330
"7981",2935,"Atlantic",1325
"7982",2935.1,"Atlantic",1325
"7983",2935.2,"Atlantic",1325
"7984",2935.3,"Atlantic",1325
"7985",2935.4,"Atlantic",1325
"7986",2935.5,"Atlantic",1325
"7987",2935.6,"Atlantic",1325
"7988",2935.7,"Atlantic",1325
"7989",9748,"Atlantic",1319
"7990",9748.1,"Atlantic",1319
"7991",9748.2,"Atlantic",1319
"7992",9748.3,"Atlantic",1319
"7993",2779,"Pacific",1316
"7994",2779.1,"Pacific",1316
"7995",2779.2,"Pacific",1316
"7996",2779.3,"Pacific",1316
"7997",2779.4,"Pacific",1316
"7998",2779.5,"Pacific",1316
"7999",2779.6,"Pacific",1316
"8000",2917,"Atlantic",1315
"8001",2917.1,"Atlantic",1315
"8002",2917.2,"Atlantic",1315
"8003",2917.3,"Atlantic",1315
"8004",2917.4,"Atlantic",1315
"8005",9536,"Pacific",1314
"8006",9581,"Pacific",1314
"8007",8465,"Atlantic",1309
"8008",8465.1,"Atlantic",1309
"8009",2441,"Atlantic",1309
"8010",2441.1,"Atlantic",1309
"8011",2441.2,"Atlantic",1309
"8012",8465.2,"Atlantic",1309
"8013",8465.3,"Atlantic",1309
"8014",8465.4,"Atlantic",1309
"8015",8437,"Atlantic",1307
"8016",8437.1,"Atlantic",1307
"8017",8437.2,"Atlantic",1307
"8018",8437.3,"Atlantic",1307
"8019",2395,"Pacific",1305
"8020",2395.1,"Pacific",1305
"8021",2395.2,"Pacific",1305
"8022",9074,"Atlantic",1300
"8023",2387,"Pacific",1300
"8024",2387.1,"Pacific",1300
"8025",2387.2,"Pacific",1300
"8026",9074.1,"Atlantic",1300
"8027",2387.3,"Pacific",1300
"8028",9074.2,"Atlantic",1300
"8029",9074.3,"Atlantic",1300
"8030",2387.4,"Pacific",1300
"8031",9074.4,"Atlantic",1300
"8032",2387.5,"Pacific",1300
"8033",9074.5,"Atlantic",1300
"8034",1619,"Atlantic",1298
"8035",1619.1,"Atlantic",1298
"8036",1619.2,"Atlantic",1298
"8037",1619.3,"Atlantic",1298
"8038",1619.4,"Atlantic",1298
"8039",1619.5,"Atlantic",1298
"8040",1619.6,"Atlantic",1298
"8041",1619.7,"Atlantic",1298
"8042",2186,"Pacific",1292
"8043",1462,"Pacific",1288
"8044",1462.1,"Pacific",1288
"8045",1462.2,"Pacific",1288
"8046",1462.3,"Pacific",1288
"8047",9561,"Pacific",1287
"8048",9561.1,"Pacific",1287
"8049",2007,"Pacific",1277
"8050",2007.1,"Pacific",1277
"8051",2007.2,"Pacific",1277
"8052",9322,"Pacific",1270
"8053",9322.1,"Pacific",1270
"8054",9322.2,"Pacific",1270
"8055",1595,"Pacific",1268
"8056",1595.1,"Pacific",1268
"8057",1595.2,"Pacific",1268
"8058",1595.3,"Pacific",1268
"8059",1595.4,"Pacific",1268
"8060",1595.5,"Pacific",1268
"8061",3504,"Atlantic",1266
"8062",3504.1,"Atlantic",1266
"8063",3504.2,"Atlantic",1266
"8064",3375,"Pacific",1263
"8065",3375.1,"Pacific",1263
"8066",3375.2,"Pacific",1263
"8067",3375.3,"Pacific",1263
"8068",2391,"Pacific",1260
"8069",2391.1,"Pacific",1260
"8070",1691,"Pacific",1257
"8071",1691.1,"Pacific",1257
"8072",1691.2,"Pacific",1257
"8073",1691.3,"Pacific",1257
"8074",9349,"Pacific",1256
"8075",9349.1,"Pacific",1256
"8076",3002,"Atlantic",1253
"8077",3002.1,"Atlantic",1253
"8078",3002.2,"Atlantic",1253
"8079",3002.3,"Atlantic",1253
"8080",3002.4,"Atlantic",1253
"8081",1473,"Pacific",1250
"8082",1473.1,"Pacific",1250
"8083",1473.2,"Pacific",1250
"8084",3495,"Atlantic",1249
"8085",3495.1,"Atlantic",1249
"8086",3495.2,"Atlantic",1249
"8087",3495.3,"Atlantic",1249
"8088",3495.4,"Atlantic",1249
"8089",3488,"Atlantic",1247
"8090",3488.1,"Atlantic",1247
"8091",2452,"Atlantic",1245
"8092",9440,"Atlantic",1243
"8093",1560,"Pacific",1240
"8094",1560.1,"Pacific",1240
"8095",1560.2,"Pacific",1240
"8096",1560.3,"Pacific",1240
"8097",1560.4,"Pacific",1240
"8098",1560.5,"Pacific",1240
"8099",1560.6,"Pacific",1240
"8100",2280,"Pacific",1234
"8101",2280.1,"Pacific",1234
"8102",2519,"Atlantic",1231
"8103",2519.1,"Atlantic",1231
"8104",2519.2,"Atlantic",1231
"8105",2519.3,"Atlantic",1231
"8106",2227,"Pacific",1228
"8107",2227.1,"Pacific",1228
"8108",2227.2,"Pacific",1228
"8109",9124,"Atlantic",1220
"8110",9124.1,"Atlantic",1220
"8111",3230,"Pacific",1220
"8112",9124.2,"Atlantic",1220
"8113",3230.1,"Pacific",1220
"8114",2257,"Pacific",1218
"8115",2257.1,"Pacific",1218
"8116",2257.2,"Pacific",1218
"8117",2257.3,"Pacific",1218
"8118",2257.4,"Pacific",1218
"8119",2257.5,"Pacific",1218
"8120",484,"Atlantic",1216
"8121",9962,"Atlantic",1216
"8122",484.1,"Atlantic",1216
"8123",484.2,"Atlantic",1216
"8124",9962.1,"Atlantic",1216
"8125",9962.2,"Atlantic",1216
"8126",1731,"Atlantic",1216
"8127",9962.3,"Atlantic",1216
"8128",484.3,"Atlantic",1216
"8129",484.4,"Atlantic",1216
"8130",2570,"Atlantic",1216
"8131",484.5,"Atlantic",1216
"8132",9962.4,"Atlantic",1216
"8133",9335,"Atlantic",1212
"8134",3270,"Atlantic",1208
"8135",3270.1,"Atlantic",1208
"8136",3270.2,"Atlantic",1208
"8137",3270.3,"Atlantic",1208
"8138",3270.4,"Atlantic",1208
"8139",3270.5,"Atlantic",1208
"8140",3270.6,"Atlantic",1208
"8141",3270.7,"Atlantic",1208
"8142",3270.8,"Atlantic",1208
"8143",9330,"Atlantic",1206
"8144",3282,"Atlantic",1206
"8145",3282.1,"Atlantic",1206
"8146",3282.2,"Atlantic",1206
"8147",9330.1,"Atlantic",1206
"8148",3282.3,"Atlantic",1206
"8149",2138,"Pacific",1205
"8150",2138.1,"Pacific",1205
"8151",8450,"Atlantic",1203
"8152",8450.1,"Atlantic",1203
"8153",8450.2,"Atlantic",1203
"8154",1933,"Pacific",1201
"8155",1933.1,"Pacific",1201
"8156",1933.2,"Pacific",1201
"8157",2348,"Pacific",1200
"8158",2348.1,"Pacific",1200
"8159",2348.2,"Pacific",1200
"8160",2348.3,"Pacific",1200
"8161",2348.4,"Pacific",1200
"8162",2348.5,"Pacific",1200
"8163",2348.6,"Pacific",1200
"8164",2320,"Pacific",1196
"8165",2320.1,"Pacific",1196
"8166",2320.2,"Pacific",1196
"8167",2320.3,"Pacific",1196
"8168",2320.4,"Pacific",1196
